target,pred_mean,pred_std,lower_95,upper_95
9.254999996377581,9.191316986563095,0.024843322855986276,9.142624081933622,9.240009891192566
9.26299999167563,9.252550238661145,0.03125263331494747,9.191295076402877,9.313805400919415
9.262900002545338,9.288480138623687,0.028215907931871512,9.233176972290583,9.34378330495679
9.176000006772904,9.296586657661214,0.0293220076553458,9.239115514608596,9.354057776689533
9.151399989999817,9.218176560681517,0.023440263283504615,9.172233645426639,9.264119499960696
9.151000009454352,9.182745357106914,0.023298590493824566,9.137080114693914,9.228410599519911
9.161200005861794,9.179214674128778,0.023547096335826596,9.13306236308831,9.225366985169245
9.176000006772904,9.198040066372409,0.025120105297304223,9.148804669058865,9.247275463685952
9.156699990488418,9.238661191099961,0.028266208806822832,9.183259429045878,9.294062953154045
9.197999993842537,9.220642799066713,0.027797924177731265,9.16615886131192,9.275126712797206
9.081800011687355,9.250123400125466,0.031935454929503046,9.187529892247237,9.312716908003692
9.130199988045408,9.136102926353068,0.021203805301161616,9.09454346057532,9.177662392130816
9.19709999557272,9.147612415197989,0.019642209382982643,9.109113693095725,9.186111137300252
9.17369999250892,9.206715961284011,0.023306464457652765,9.161035295271386,9.252396627296639
9.075099995204585,9.207502372670595,0.026812024025648116,9.15495080534008,9.260053940001107
9.051899994425666,9.10570077722876,0.01849711371851252,9.06944642911519,9.14195512534233
8.997800000997099,9.064112578390025,0.017697490469282668,9.02942550343667,9.098799653343379
8.935200000552205,9.018438374913691,0.013931875377789003,8.991131900794866,9.045744849032518
8.961600001852775,8.949912583047205,0.01143847677239803,8.927493167762485,8.972331998331926
9.003699996328194,8.956624821891829,0.012191104739996123,8.93273025461943,8.980519383158152
8.986099999465198,9.00208278866358,0.011919701489260656,8.97872017942037,9.025445397906791
8.95079999859069,9.003394455300072,0.010538949228680915,8.982738111208212,9.024050799391931
8.94320000185633,8.974559447202337,0.011439143446680967,8.95213872259335,8.996980171811325
8.943499999277575,8.976121759344915,0.011001415472983335,8.95455898447732,8.997684528206435
8.970500001426714,8.96725298535293,0.010713416687310571,8.946254691408596,8.988251279297264
8.988199999432151,8.980957442216711,0.012666194251633343,8.956131699141142,9.005783179286208
9.038900002066336,9.001319356518499,0.0113777666193691,8.97901893358417,9.023619779452826
9.039800000336152,9.066910352094302,0.01542521225789971,9.036676937630398,9.097143778570356
9.049099998473778,9.085557724286165,0.015854235177193452,9.054483423338867,9.116632025233464
9.02960000392871,9.09818549617693,0.014821511667364572,9.06913533847412,9.12723565387974
9.061799999417934,9.082273458537584,0.018185619168922196,9.046629639921393,9.117917277153774
9.059599998308542,9.10163209411037,0.016383717202117582,9.069520015541448,9.133744172679291
9.09759999999857,9.10283744121392,0.01669178078158063,9.070121559951195,9.135553322476646
9.080300006562895,9.129745280147997,0.016856884769876065,9.09670579158469,9.162784768711305
9.105399993011739,9.134030470244328,0.01771417684609861,9.099310674196438,9.168750266292218
9.050400001313356,9.148133886620888,0.020489234074640497,9.10797498939617,9.188292783845604
9.076399998044163,9.086111075953152,0.01813862313653111,9.050559366497351,9.121662785408954
9.053800004119886,9.097494004793658,0.016340465957252727,9.06546668394979,9.129521325637528
9.067999998176353,9.07759825797966,0.013605099872844065,9.050932259646274,9.104264244300897
9.098000004568332,9.089258307103181,0.01552817739816573,9.058823076519861,9.119693537686501
9.129600005215064,9.114902924398661,0.016932604854142334,9.081715013719318,9.148090835078003
9.151200011739233,9.153691811978016,0.018160235996054968,9.118097747683986,9.189285876272045
9.160100005307097,9.192216552395537,0.024263639056342073,9.14465982891428,9.239773275876795
9.184699998055887,9.207962005549195,0.02600955539856654,9.156983285016144,9.258940726082244
9.170999997699473,9.227803649643006,0.021860441931888058,9.18495717817116,9.270650121114853
9.154300011118442,9.2139196952331,0.02436539847712792,9.166163522025826,9.261675868440374
9.162700010986253,9.214248780073737,0.024482420835044514,9.166263246888834,9.26223431325864
9.14869999519037,9.205449111976343,0.024267624086853144,9.157884580598077,9.253013643354608
9.1802999958371,9.185857849121334,0.023217540018332112,9.14035147939421,9.231364218848455
9.214000008462932,9.207030967885737,0.022285317656655965,9.163351742155532,9.25071019361594
9.214599991293278,9.247996769223642,0.027845270063969026,9.193420025603805,9.302573512843479
9.182900001516256,9.249330838518471,0.027648928481569496,9.195138940136053,9.30352271287659
9.266600008779191,9.230374633969593,0.023408337993856408,9.184494277987966,9.27625498995122
9.242899990275918,9.29170559288958,0.02580721675065789,9.241123441451608,9.342287744327551
9.313500004037083,9.289184338860855,0.029774454265661648,9.230826410902589,9.347542290843421
9.337700016240408,9.339980306555336,0.03338330930802717,9.274549024515855,9.405411588594818
9.356599979906536,9.376138173086193,0.03243792613533765,9.312559837140203,9.439716509032184
9.368399994593025,9.40505732628937,0.03223963257868628,9.341867655444256,9.468246997134482
9.357200010785476,9.417912151825107,0.03846419317926657,9.34252231757795,9.493301986072264
9.389699985677725,9.422754921864957,0.03702669627642645,9.350182609295432,9.495327234434482
9.377699992730651,9.447686666151515,0.03958774054951501,9.370094716656698,9.525278615646332
9.350900022896768,9.433484894296962,0.033862768238951214,9.367113877797971,9.49985591079595
9.385199994328648,9.403465860660582,0.03644128418311242,9.332040948586663,9.4748907727345
9.388399982838147,9.428167836556435,0.034944561378434096,9.359676483521827,9.496659189591044
9.384799989758886,9.442868881382088,0.04076262484258691,9.362974154828963,9.522763607935213
9.41039999393208,9.439771140286936,0.03919708143186325,9.362944845184813,9.51659743538906
9.356599979906536,9.459041030101123,0.042991725383519114,9.37477724462566,9.543304815576587
9.378800017309647,9.414347138124437,0.03623359412271641,9.343329293764036,9.48536498248484
9.40729999455287,9.422648926660045,0.03527390448027953,9.353512088773762,9.491785764546329
9.38049997667039,9.43915121728885,0.03897319298821426,9.362763750022838,9.515538684554862
9.419799981199997,9.41836760447577,0.0411222235453359,9.337768053053717,9.498967155897827
9.40869998652274,9.44680631975786,0.04197490295624948,9.364535493987452,9.529077145528268
9.379499989270283,9.449022080807058,0.04413539010071078,9.362516732185824,9.535527429428294
9.408299981952977,9.432343307681588,0.04432854846356115,9.345459336116242,9.519227279246934
